1,0.36512,0.89,0.546,"{0: 0.868, 1: 0.738, 2: 0.384, 3: 0.795, 4: 0.301, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.906, 9: 0.104, 10: 0.756, 11: 0.102, 12: 0.745, 13: 0.676, 14: 0.822, 15: 0.873, 16: 0.297, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36425,0.89,0.546,"{0: 0.869, 1: 0.738, 2: 0.383, 3: 0.795, 4: 0.301, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.906, 9: 0.104, 10: 0.756, 11: 0.102, 12: 0.745, 13: 0.676, 14: 0.822, 15: 0.873, 16: 0.297, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36335,0.89,0.546,"{0: 0.869, 1: 0.738, 2: 0.383, 3: 0.795, 4: 0.301, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.906, 9: 0.104, 10: 0.756, 11: 0.102, 12: 0.745, 13: 0.676, 14: 0.822, 15: 0.874, 16: 0.297, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36431,0.89,0.545,"{0: 0.869, 1: 0.738, 2: 0.383, 3: 0.795, 4: 0.277, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.906, 9: 0.104, 10: 0.756, 11: 0.102, 12: 0.745, 13: 0.676, 14: 0.822, 15: 0.874, 16: 0.297, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36427,0.89,0.545,"{0: 0.869, 1: 0.738, 2: 0.383, 3: 0.795, 4: 0.277, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.906, 9: 0.104, 10: 0.756, 11: 0.102, 12: 0.745, 13: 0.676, 14: 0.822, 15: 0.875, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36409,0.89,0.545,"{0: 0.869, 1: 0.738, 2: 0.383, 3: 0.795, 4: 0.277, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.906, 9: 0.104, 10: 0.756, 11: 0.102, 12: 0.745, 13: 0.676, 14: 0.822, 15: 0.872, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36321,0.89,0.545,"{0: 0.869, 1: 0.738, 2: 0.383, 3: 0.795, 4: 0.277, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.906, 9: 0.104, 10: 0.756, 11: 0.102, 12: 0.751, 13: 0.676, 14: 0.822, 15: 0.872, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36264,0.89,0.545,"{0: 0.869, 1: 0.738, 2: 0.373, 3: 0.795, 4: 0.277, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.906, 9: 0.104, 10: 0.756, 11: 0.102, 12: 0.751, 13: 0.676, 14: 0.822, 15: 0.872, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36184,0.891,0.545,"{0: 0.87, 1: 0.738, 2: 0.373, 3: 0.795, 4: 0.277, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.907, 9: 0.104, 10: 0.756, 11: 0.102, 12: 0.751, 13: 0.676, 14: 0.822, 15: 0.872, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36351,0.889,0.544,"{0: 0.868, 1: 0.738, 2: 0.373, 3: 0.795, 4: 0.277, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.907, 9: 0.098, 10: 0.756, 11: 0.102, 12: 0.751, 13: 0.676, 14: 0.822, 15: 0.872, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36482,0.889,0.543,"{0: 0.868, 1: 0.738, 2: 0.373, 3: 0.795, 4: 0.277, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.907, 9: 0.098, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.676, 14: 0.822, 15: 0.872, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36421,0.889,0.543,"{0: 0.868, 1: 0.738, 2: 0.373, 3: 0.795, 4: 0.277, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.907, 9: 0.098, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.676, 14: 0.822, 15: 0.872, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36334,0.89,0.543,"{0: 0.868, 1: 0.738, 2: 0.373, 3: 0.795, 4: 0.277, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.907, 9: 0.098, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.676, 14: 0.822, 15: 0.873, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36285,0.89,0.543,"{0: 0.868, 1: 0.738, 2: 0.373, 3: 0.795, 4: 0.277, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.908, 9: 0.098, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.676, 14: 0.822, 15: 0.872, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36199,0.89,0.544,"{0: 0.869, 1: 0.738, 2: 0.373, 3: 0.796, 4: 0.277, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.908, 9: 0.098, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.676, 14: 0.822, 15: 0.872, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36153,0.89,0.543,"{0: 0.869, 1: 0.738, 2: 0.365, 3: 0.796, 4: 0.277, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.908, 9: 0.098, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.676, 14: 0.822, 15: 0.873, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36131,0.89,0.542,"{0: 0.869, 1: 0.705, 2: 0.365, 3: 0.796, 4: 0.277, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.908, 9: 0.098, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.676, 14: 0.822, 15: 0.873, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.36043,0.89,0.542,"{0: 0.869, 1: 0.705, 2: 0.365, 3: 0.796, 4: 0.277, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.908, 9: 0.098, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.676, 14: 0.822, 15: 0.873, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.35997,0.89,0.541,"{0: 0.869, 1: 0.705, 2: 0.365, 3: 0.796, 4: 0.271, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.908, 9: 0.098, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.676, 14: 0.822, 15: 0.873, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.35913,0.891,0.541,"{0: 0.87, 1: 0.705, 2: 0.365, 3: 0.796, 4: 0.271, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.908, 9: 0.098, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.676, 14: 0.822, 15: 0.874, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.35827,0.891,0.542,"{0: 0.87, 1: 0.705, 2: 0.365, 3: 0.796, 4: 0.271, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.91, 9: 0.098, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.676, 14: 0.822, 15: 0.874, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.35752,0.891,0.542,"{0: 0.87, 1: 0.705, 2: 0.365, 3: 0.796, 4: 0.271, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.91, 9: 0.098, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.678, 14: 0.822, 15: 0.874, 16: 0.29, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.702}"
1,0.35831,0.891,0.54,"{0: 0.87, 1: 0.705, 2: 0.365, 3: 0.796, 4: 0.271, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.91, 9: 0.098, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.678, 14: 0.822, 15: 0.874, 16: 0.289, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35828,0.891,0.54,"{0: 0.87, 1: 0.705, 2: 0.364, 3: 0.796, 4: 0.271, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.91, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.678, 14: 0.822, 15: 0.874, 16: 0.289, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35771,0.891,0.54,"{0: 0.871, 1: 0.705, 2: 0.364, 3: 0.796, 4: 0.271, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.91, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.678, 14: 0.822, 15: 0.875, 16: 0.289, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35695,0.892,0.54,"{0: 0.871, 1: 0.705, 2: 0.364, 3: 0.796, 4: 0.271, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.91, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.678, 14: 0.822, 15: 0.876, 16: 0.289, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35615,0.892,0.541,"{0: 0.871, 1: 0.705, 2: 0.364, 3: 0.796, 4: 0.271, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.914, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.733, 13: 0.678, 14: 0.822, 15: 0.876, 16: 0.289, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35807,0.891,0.541,"{0: 0.87, 1: 0.705, 2: 0.364, 3: 0.796, 4: 0.271, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.914, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.748, 13: 0.678, 14: 0.822, 15: 0.866, 16: 0.289, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35894,0.891,0.539,"{0: 0.87, 1: 0.705, 2: 0.364, 3: 0.788, 4: 0.271, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.914, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.748, 13: 0.678, 14: 0.822, 15: 0.866, 16: 0.269, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35815,0.891,0.54,"{0: 0.87, 1: 0.707, 2: 0.364, 3: 0.788, 4: 0.271, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.914, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.748, 13: 0.678, 14: 0.822, 15: 0.866, 16: 0.269, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.358,0.891,0.54,"{0: 0.87, 1: 0.707, 2: 0.364, 3: 0.788, 4: 0.271, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.914, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.748, 13: 0.68, 14: 0.822, 15: 0.867, 16: 0.269, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.3575,0.891,0.54,"{0: 0.87, 1: 0.707, 2: 0.364, 3: 0.8, 4: 0.271, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.914, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.748, 13: 0.68, 14: 0.822, 15: 0.867, 16: 0.269, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35671,0.891,0.54,"{0: 0.87, 1: 0.707, 2: 0.364, 3: 0.8, 4: 0.271, 5: 0.138, 6: 0.49, 7: 0.281, 8: 0.916, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.748, 13: 0.68, 14: 0.822, 15: 0.867, 16: 0.269, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35622,0.892,0.542,"{0: 0.87, 1: 0.707, 2: 0.364, 3: 0.8, 4: 0.271, 5: 0.138, 6: 0.523, 7: 0.281, 8: 0.916, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.748, 13: 0.68, 14: 0.822, 15: 0.867, 16: 0.269, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35618,0.891,0.542,"{0: 0.87, 1: 0.707, 2: 0.364, 3: 0.8, 4: 0.271, 5: 0.138, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.748, 13: 0.68, 14: 0.822, 15: 0.867, 16: 0.269, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.3554,0.892,0.543,"{0: 0.87, 1: 0.707, 2: 0.364, 3: 0.8, 4: 0.271, 5: 0.138, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.752, 13: 0.68, 14: 0.822, 15: 0.867, 16: 0.269, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35527,0.892,0.543,"{0: 0.87, 1: 0.707, 2: 0.364, 3: 0.8, 4: 0.271, 5: 0.138, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.752, 13: 0.68, 14: 0.823, 15: 0.867, 16: 0.269, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35469,0.892,0.543,"{0: 0.871, 1: 0.707, 2: 0.364, 3: 0.8, 4: 0.271, 5: 0.138, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.752, 13: 0.68, 14: 0.823, 15: 0.867, 16: 0.269, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35481,0.892,0.543,"{0: 0.87, 1: 0.707, 2: 0.381, 3: 0.8, 4: 0.271, 5: 0.138, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.752, 13: 0.68, 14: 0.823, 15: 0.867, 16: 0.269, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35538,0.892,0.543,"{0: 0.87, 1: 0.707, 2: 0.381, 3: 0.8, 4: 0.271, 5: 0.138, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.752, 13: 0.68, 14: 0.823, 15: 0.867, 16: 0.252, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35583,0.891,0.541,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.8, 4: 0.271, 5: 0.138, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.095, 10: 0.756, 11: 0.102, 12: 0.752, 13: 0.68, 14: 0.823, 15: 0.867, 16: 0.252, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35798,0.891,0.54,"{0: 0.869, 1: 0.672, 2: 0.381, 3: 0.8, 4: 0.271, 5: 0.138, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.097, 10: 0.756, 11: 0.1, 12: 0.752, 13: 0.68, 14: 0.823, 15: 0.867, 16: 0.233, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35732,0.891,0.54,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.8, 4: 0.271, 5: 0.138, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.097, 10: 0.756, 11: 0.1, 12: 0.752, 13: 0.68, 14: 0.828, 15: 0.867, 16: 0.233, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35657,0.891,0.54,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.807, 4: 0.271, 5: 0.138, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.097, 10: 0.756, 11: 0.1, 12: 0.752, 13: 0.68, 14: 0.828, 15: 0.867, 16: 0.233, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.677}"
1,0.35592,0.891,0.542,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.807, 4: 0.271, 5: 0.138, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.097, 10: 0.756, 11: 0.1, 12: 0.752, 13: 0.68, 14: 0.828, 15: 0.867, 16: 0.233, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.718}"
1,0.35558,0.891,0.547,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.807, 4: 0.271, 5: 0.235, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.097, 10: 0.756, 11: 0.1, 12: 0.752, 13: 0.68, 14: 0.828, 15: 0.867, 16: 0.233, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.718}"
1,0.35478,0.892,0.547,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.807, 4: 0.27, 5: 0.235, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.097, 10: 0.756, 11: 0.1, 12: 0.752, 13: 0.68, 14: 0.828, 15: 0.867, 16: 0.233, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.718}"
1,0.35417,0.892,0.547,"{0: 0.871, 1: 0.672, 2: 0.381, 3: 0.807, 4: 0.27, 5: 0.235, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.097, 10: 0.756, 11: 0.1, 12: 0.752, 13: 0.68, 14: 0.828, 15: 0.866, 16: 0.233, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.718}"
1,0.35596,0.891,0.546,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.807, 4: 0.246, 5: 0.235, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.097, 10: 0.756, 11: 0.1, 12: 0.752, 13: 0.68, 14: 0.828, 15: 0.866, 16: 0.233, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.718}"
1,0.35527,0.892,0.546,"{0: 0.871, 1: 0.672, 2: 0.381, 3: 0.807, 4: 0.246, 5: 0.235, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.096, 10: 0.756, 11: 0.1, 12: 0.752, 13: 0.68, 14: 0.828, 15: 0.866, 16: 0.233, 17: 0.626, 18: 0.201, 19: 0.668, 20: 0.718}"
1,0.35492,0.892,0.545,"{0: 0.871, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.235, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.096, 10: 0.756, 11: 0.1, 12: 0.753, 13: 0.68, 14: 0.828, 15: 0.866, 16: 0.233, 17: 0.614, 18: 0.201, 19: 0.668, 20: 0.718}"
1,0.35413,0.892,0.545,"{0: 0.871, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.235, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.096, 10: 0.756, 11: 0.1, 12: 0.753, 13: 0.68, 14: 0.828, 15: 0.866, 16: 0.233, 17: 0.614, 18: 0.201, 19: 0.668, 20: 0.718}"
1,0.35454,0.892,0.543,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.235, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.096, 10: 0.756, 11: 0.1, 12: 0.753, 13: 0.68, 14: 0.828, 15: 0.866, 16: 0.233, 17: 0.614, 18: 0.201, 19: 0.668, 20: 0.662}"
1,0.35451,0.891,0.543,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.235, 6: 0.523, 7: 0.289, 8: 0.916, 9: 0.096, 10: 0.756, 11: 0.1, 12: 0.753, 13: 0.68, 14: 0.828, 15: 0.866, 16: 0.233, 17: 0.614, 18: 0.201, 19: 0.668, 20: 0.665}"
1,0.35374,0.892,0.543,"{0: 0.871, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.235, 6: 0.523, 7: 0.289, 8: 0.918, 9: 0.096, 10: 0.756, 11: 0.1, 12: 0.753, 13: 0.68, 14: 0.828, 15: 0.866, 16: 0.233, 17: 0.614, 18: 0.201, 19: 0.668, 20: 0.665}"
1,0.35568,0.891,0.544,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.257, 6: 0.523, 7: 0.289, 8: 0.918, 9: 0.096, 10: 0.756, 11: 0.095, 12: 0.753, 13: 0.68, 14: 0.828, 15: 0.867, 16: 0.233, 17: 0.614, 18: 0.201, 19: 0.668, 20: 0.665}"
1,0.35503,0.891,0.544,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.257, 6: 0.523, 7: 0.289, 8: 0.918, 9: 0.096, 10: 0.763, 11: 0.095, 12: 0.753, 13: 0.68, 14: 0.828, 15: 0.867, 16: 0.233, 17: 0.614, 18: 0.201, 19: 0.668, 20: 0.665}"
1,0.35509,0.891,0.544,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.257, 6: 0.523, 7: 0.289, 8: 0.918, 9: 0.096, 10: 0.763, 11: 0.095, 12: 0.753, 13: 0.672, 14: 0.828, 15: 0.866, 16: 0.233, 17: 0.614, 18: 0.201, 19: 0.668, 20: 0.665}"
1,0.35448,0.892,0.544,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.257, 6: 0.523, 7: 0.289, 8: 0.918, 9: 0.096, 10: 0.763, 11: 0.095, 12: 0.761, 13: 0.672, 14: 0.828, 15: 0.866, 16: 0.233, 17: 0.614, 18: 0.201, 19: 0.668, 20: 0.665}"
1,0.35516,0.891,0.544,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.255, 6: 0.523, 7: 0.289, 8: 0.918, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.761, 13: 0.672, 14: 0.828, 15: 0.867, 16: 0.233, 17: 0.614, 18: 0.201, 19: 0.668, 20: 0.665}"
1,0.35604,0.891,0.543,"{0: 0.869, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.255, 6: 0.523, 7: 0.289, 8: 0.918, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.761, 13: 0.672, 14: 0.828, 15: 0.867, 16: 0.233, 17: 0.614, 18: 0.201, 19: 0.645, 20: 0.665}"
1,0.35605,0.891,0.542,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.255, 6: 0.523, 7: 0.289, 8: 0.91, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.756, 13: 0.672, 14: 0.828, 15: 0.867, 16: 0.233, 17: 0.614, 18: 0.201, 19: 0.645, 20: 0.665}"
1,0.35677,0.891,0.542,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.255, 6: 0.523, 7: 0.289, 8: 0.91, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.756, 13: 0.672, 14: 0.828, 15: 0.865, 16: 0.233, 17: 0.614, 18: 0.196, 19: 0.645, 20: 0.665}"
1,0.356,0.891,0.542,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.255, 6: 0.523, 7: 0.289, 8: 0.91, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.76, 13: 0.672, 14: 0.828, 15: 0.865, 16: 0.233, 17: 0.614, 18: 0.196, 19: 0.645, 20: 0.665}"
1,0.35532,0.891,0.542,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.255, 6: 0.523, 7: 0.289, 8: 0.91, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.76, 13: 0.672, 14: 0.828, 15: 0.867, 16: 0.233, 17: 0.614, 18: 0.196, 19: 0.645, 20: 0.665}"
1,0.35502,0.891,0.546,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.255, 6: 0.523, 7: 0.362, 8: 0.91, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.761, 13: 0.672, 14: 0.828, 15: 0.867, 16: 0.233, 17: 0.614, 18: 0.196, 19: 0.645, 20: 0.665}"
1,0.35447,0.891,0.545,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.255, 6: 0.523, 7: 0.362, 8: 0.91, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.761, 13: 0.672, 14: 0.828, 15: 0.867, 16: 0.232, 17: 0.614, 18: 0.196, 19: 0.645, 20: 0.654}"
1,0.35435,0.891,0.544,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.246, 5: 0.255, 6: 0.523, 7: 0.362, 8: 0.91, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.761, 13: 0.672, 14: 0.828, 15: 0.867, 16: 0.232, 17: 0.614, 18: 0.196, 19: 0.645, 20: 0.635}"
1,0.35522,0.891,0.544,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.236, 5: 0.255, 6: 0.523, 7: 0.362, 8: 0.91, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.761, 13: 0.672, 14: 0.828, 15: 0.867, 16: 0.232, 17: 0.614, 18: 0.196, 19: 0.645, 20: 0.635}"
1,0.35459,0.891,0.544,"{0: 0.87, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.236, 5: 0.253, 6: 0.523, 7: 0.362, 8: 0.91, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.761, 13: 0.672, 14: 0.828, 15: 0.868, 16: 0.232, 17: 0.614, 18: 0.196, 19: 0.645, 20: 0.635}"
1,0.3541,0.892,0.544,"{0: 0.871, 1: 0.672, 2: 0.381, 3: 0.806, 4: 0.236, 5: 0.253, 6: 0.523, 7: 0.362, 8: 0.91, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.761, 13: 0.672, 14: 0.828, 15: 0.868, 16: 0.232, 17: 0.614, 18: 0.196, 19: 0.658, 20: 0.635}"
1,0.3537,0.892,0.545,"{0: 0.871, 1: 0.672, 2: 0.395, 3: 0.806, 4: 0.236, 5: 0.253, 6: 0.523, 7: 0.362, 8: 0.91, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.761, 13: 0.672, 14: 0.828, 15: 0.869, 16: 0.232, 17: 0.614, 18: 0.196, 19: 0.658, 20: 0.635}"
1,0.35303,0.892,0.545,"{0: 0.871, 1: 0.672, 2: 0.395, 3: 0.816, 4: 0.236, 5: 0.253, 6: 0.523, 7: 0.362, 8: 0.91, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.761, 13: 0.672, 14: 0.828, 15: 0.869, 16: 0.232, 17: 0.614, 18: 0.196, 19: 0.658, 20: 0.635}"
1,0.35231,0.892,0.546,"{0: 0.871, 1: 0.672, 2: 0.395, 3: 0.816, 4: 0.236, 5: 0.253, 6: 0.523, 7: 0.362, 8: 0.91, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.761, 13: 0.672, 14: 0.828, 15: 0.869, 16: 0.245, 17: 0.614, 18: 0.196, 19: 0.658, 20: 0.635}"
1,0.35209,0.892,0.547,"{0: 0.871, 1: 0.672, 2: 0.395, 3: 0.816, 4: 0.236, 5: 0.253, 6: 0.556, 7: 0.359, 8: 0.91, 9: 0.096, 10: 0.763, 11: 0.092, 12: 0.761, 13: 0.672, 14: 0.828, 15: 0.869, 16: 0.245, 17: 0.614, 18: 0.196, 19: 0.658, 20: 0.635}"
